# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Dec  8 19:54:38 2023
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1)
# CONSTRAINT:  order by pl_rade asc
#
# COLUMN pl_name:        Planet Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
#
pl_name	default_flag	pl_rade	pl_radeerr1	pl_radeerr2	pl_masse	pl_masseerr1	pl_masseerr2
Kepler-1335 b	1	1.450	0.100	-0.090			
Kepler-176 e	1	1.450	0.120	-0.150			
Kepler-280 b	1	1.450	0.700	-0.700			
Kepler-361 b	1	1.450	0.280	-0.280			
Kepler-362 c	1	1.450	0.610	-0.610			
Kepler-375 b	1	1.450	0.510	-0.510			
Kepler-936 b	1	1.450	0.200	-0.100			
K2-3 d	1	1.458	0.056	-0.051	2.20000		
Kepler-1834 b	1	1.459					
Kepler-1019 b	1	1.460	0.050	-0.160			
Kepler-1039 b	1	1.460	0.090	-0.220			
Kepler-1091 b	1	1.460	0.360	-0.190			
Kepler-1108 b	1	1.460	0.140	-0.110			
Kepler-1355 b	1	1.460	0.120	-0.100			
Kepler-1439 b	1	1.460	0.140	-0.210			
Kepler-1528 b	1	1.460	0.250	-0.130			
Kepler-157 d	1	1.460	0.160	-0.100			
Kepler-168 b	1	1.460	0.660	-0.660			
Kepler-190 c	1	1.460	0.100	-0.100			
Kepler-355 b	1	1.460	0.660	-0.660			
Kepler-366 b	1	1.460	0.660	-0.660			
Kepler-389 c	1	1.460	0.750	-0.750			
Kepler-402 e	1	1.460	0.290	-0.290			
Kepler-515 b	1	1.460	0.060	-0.050			
Kepler-808 b	1	1.460	0.060	-0.080			
TOI-1680 b	1	1.466	0.063	-0.049			
K2-184 b	1	1.470	0.110	-0.050			
K2-80 c	1	1.470	0.230	-0.230			
Kepler-10 b	1	1.470	0.030	-0.020	3.26000	0.30000	-0.30000
Kepler-1142 b	1	1.470	0.430	-0.180			
Kepler-1198 b	1	1.470	0.180	-0.100			
Kepler-137 b	1	1.470	0.110	-0.110			
Kepler-1431 b	1	1.470	0.420	-0.160			
Kepler-1485 b	1	1.470	0.240	-0.140			
Kepler-1564 b	1	1.470	0.190	-0.130			
Kepler-1622 b	1	1.470	0.680	-0.270			
Kepler-1991 b	1	1.470	0.200	-0.210			
Kepler-292 c	1	1.470	0.150	-0.150			
Kepler-777 b	1	1.470	0.080	-0.080			
Kepler-909 b	1	1.470	0.160	-0.110			
Kepler-1756 b	1	1.472					
Kepler-1901 b	1	1.474					
Kepler-1826 b	1	1.475					
Kepler-93 b	1	1.478	0.019	-0.019	4.66000	0.53000	-0.53000
EPIC 212297394 b	1	1.480	0.130	-0.110			
Kepler-1050 c	1	1.480	0.350	-0.160			
Kepler-123 c	1	1.480	0.300	-0.300			
Kepler-1271 b	1	1.480	0.230	-0.160			
Kepler-1275 b	1	1.480	0.650	-0.270			
Kepler-208 e	1	1.480	0.280	-0.280			
Kepler-218 b	1	1.480	0.120	-0.120			
Kepler-760 c	1	1.480	0.120	-0.090			
Kepler-97 b	1	1.480	0.130	-0.130	3.51000	1.90000	-1.90000
Kepler-975 b	1	1.480	0.060	-0.090			
Kepler-99 b	1	1.480	0.080	-0.080	6.15000	1.30000	-1.30000
K2-83 c	1	1.483	0.099	-0.099			
Kepler-1882 b	1	1.487					
Kepler-1073 d	1	1.488					
Kepler-1841 b	1	1.489					
K2-151 b	1	1.490	0.080	-0.080			
K2-268 d	1	1.490	0.140	-0.070			
Kepler-1063 b	1	1.490	0.400	-0.190			
Kepler-1256 b	1	1.490	0.440	-0.220			
Kepler-1492 b	1	1.490	0.280	-0.160			
Kepler-1582 b	1	1.490	0.170	-0.140			
Kepler-1614 b	1	1.490	0.120	-0.150			
Kepler-174 c	1	1.490	0.090	-0.090			
Kepler-400 c	1	1.490	0.280	-0.280			
Kepler-898 b	1	1.490	0.300	-0.090			
K2-176 b	1	1.491	0.123	-0.093			
Kepler-36 b	1	1.498	0.061	-0.049	3.83000	0.11000	-0.10000
EPIC 201427007 b	1	1.500	0.200	-0.200			
K2-223 c	1	1.500	0.100	-0.100			
K2-268 b	1	1.500	0.120	-0.070			
Kepler-1005 b	1	1.500	0.210	-0.150			
Kepler-154 e	1	1.500	0.140	-0.120			
Kepler-154 f	1	1.500	0.340	-0.210			
Kepler-180 b	1	1.500	0.670	-0.670			
Kepler-1968 b	1	1.500					
Kepler-207 c	1	1.500	0.290	-0.290			
Kepler-246 c	1	1.500	0.760	-0.760			
Kepler-273 b	1	1.500	0.860	-0.860			
Kepler-32 e	1	1.500	0.100	-0.100			
Kepler-446 b	1	1.500	0.250	-0.250			
Kepler-598 b	1	1.500	0.120	-0.090			
Kepler-915 b	1	1.500	0.330	-0.190			
Kepler-394 d	1	1.501					
K2-138 b	1	1.510	0.110	-0.084	3.10000	1.05000	-1.05000
K2-141 b	1	1.510	0.050	-0.050	4.97000	0.35000	-0.34000
Kepler-1191 b	1	1.510	0.130	-0.110			
Kepler-1194 b	1	1.510	0.120	-0.090			
Kepler-1209 b	1	1.510	0.320	-0.180			
Kepler-1324 b	1	1.510	0.080	-0.090			
Kepler-138 c	1	1.510	0.040	-0.040	2.30000	0.60000	-0.50000
Kepler-138 d	1	1.510	0.040	-0.040	2.10000	0.60000	-0.70000
Kepler-1491 b	1	1.510	0.350	-0.140			
Kepler-194 b	1	1.510	0.790	-0.790			
Kepler-205 b	1	1.510	0.140	-0.140			
Kepler-249 c	1	1.510	0.090	-0.090			
Kepler-389 b	1	1.510	0.770	-0.770			
Kepler-828 b	1	1.510	0.080	-0.110			
HD 219134 c	1	1.511	0.047	-0.047	4.36000	0.22000	-0.22000
Kepler-1885 b	1	1.511					
Kepler-1809 b	1	1.513					
K2-213 b	1	1.514	0.298	-0.210			
Kepler-1932 b	1	1.515					
Kepler-1853 b	1	1.519					
Kepler-1913 b	1	1.519					
K2-189 b	1	1.520	0.090	-0.090			
K2-192 b	1	1.520	0.130	-0.130			
Kepler-1220 b	1	1.520	0.330	-0.190			
Kepler-1257 b	1	1.520	0.180	-0.120			
Kepler-126 b	1	1.520	0.100	-0.100			
Kepler-1289 b	1	1.520	0.490	-0.240			
Kepler-1323 b	1	1.520	0.330	-0.240			
Kepler-1483 b	1	1.520	0.660	-0.300			
Kepler-1571 b	1	1.520	0.680	-0.340			
Kepler-1586 b	1	1.520	0.650	-0.340			
Kepler-306 b	1	1.520	0.100	-0.100			
Kepler-326 b	1	1.520	0.160	-0.160			
Kepler-348 b	1	1.520	0.290	-0.290			
Kepler-65 d	1	1.520	0.040	-0.040			
Kepler-886 b	1	1.520	0.420	-0.190			
TOI-244 b	1	1.520	0.120	-0.120	2.68000	0.30000	-0.30000
Kepler-1891 b	1	1.521					
Kepler-1950 b	1	1.527					
Kepler-120 c	1	1.530	0.090	-0.090			
Kepler-1356 b	1	1.530	0.110	-0.100			
Kepler-147 b	1	1.530	0.310	-0.310			
Kepler-1557 b	1	1.530	0.500	-0.210			
Kepler-1930 b	1	1.530					
Kepler-198 d	1	1.530	0.090	-0.070			
Kepler-1988 b	1	1.530	0.300	-0.490			
Kepler-228 b	1	1.530	0.710	-0.710			
Kepler-296 e	1	1.530	0.270	-0.250			
Kepler-54 d	1	1.530	0.080	-0.080			
Kepler-758 e	1	1.530	0.320	-0.250			
Kepler-80 d	1	1.530	0.090	-0.070	6.75000	0.69000	-0.51000
Kepler-825 b	1	1.530	0.390	-0.220			
Kepler-990 c	1	1.530	0.350	-0.190			
HD 260655 c	1	1.533	0.051	-0.046	3.09000	0.48000	-0.48000
Kepler-107 b	1	1.536	0.025	-0.025	3.80000	1.80000	-1.70000
K2-385 b	1	1.539	0.145	-0.126			
K2-226 b	1	1.540	0.140	-0.090			
K2-350 b	1	1.540	0.150	-0.110			
Kepler-1006 b	1	1.540	0.270	-0.140			
Kepler-1228 b	1	1.540	0.110	-0.140			
Kepler-1287 b	1	1.540	0.220	-0.130			
Kepler-1592 b	1	1.540	0.700	-0.280			
Kepler-274 b	1	1.540	0.840	-0.840			
Kepler-337 b	1	1.540	0.430	-0.430			
Kepler-895 b	1	1.540	0.090	-0.070			
Kepler-1805 b	1	1.545					
Kepler-1940 b	1	1.547					
Kepler-1943 b	1	1.549					
Kepler-1064 b	1	1.550	0.070	-0.050			
Kepler-1165 b	1	1.550	0.500	-0.190			
Kepler-1254 b	1	1.550	0.090	-0.120			
Kepler-1282 b	1	1.550	0.210	-0.110			
Kepler-1295 b	1	1.550	0.200	-0.120			
Kepler-132 d	1	1.550	0.300	-0.300			
Kepler-1340 b	1	1.550	0.700	-0.270			
Kepler-1466 b	1	1.550	0.270	-0.170			
Kepler-195 c	1	1.550	0.570	-0.570			
Kepler-226 b	1	1.550	0.620	-0.620			
Kepler-255 b	1	1.550	0.620	-0.620			
Kepler-364 b	1	1.550	0.370	-0.370			
Kepler-55 e	1	1.550	0.230	-0.230			
Kepler-57 c	1	1.550			9.10000		
Kepler-784 c	1	1.550	0.240	-0.360			
TOI-715 b	1	1.550	0.064	-0.064			
Kepler-1899 b	1	1.551					
K2-165 c	1	1.554	0.209	-0.110			
K2-224 b	1	1.560	0.160	-0.140			
K2-354 b	1	1.560	0.080	-0.080			
Kepler-1317 b	1	1.560	0.090	-0.080			
Kepler-1426 b	1	1.560	0.330	-0.170			
Kepler-1433 b	1	1.560	0.450	-0.180			
Kepler-1501 b	1	1.560	0.680	-0.250			
Kepler-190 b	1	1.560	0.110	-0.110			
Kepler-309 b	1	1.560	0.140	-0.140			
Kepler-338 e	1	1.560	0.070	-0.070	8.50000	7.20000	-6.30000
Kepler-402 c	1	1.560	0.350	-0.350			
Kepler-49 e	1	1.560	0.080	-0.080			
TOI-1266 c	1	1.560	0.150	-0.130	2.20000	2.00000	-1.50000
K2-383 b	1	1.564	0.118	-0.106			
K2-136 d	1	1.565	0.077	-0.076	3.00000		
Kepler-1699 b	1	1.567					
Kepler-730 c	1	1.569	0.135	-0.135			
K2-269 b	1	1.570	0.120	-0.120			
Kepler-1181 b	1	1.570	0.650	-0.260			
Kepler-2000 c	1	1.570	0.060	-0.100			
Kepler-207 b	1	1.570	0.300	-0.300			
Kepler-220 c	1	1.570	0.090	-0.090			
Kepler-236 b	1	1.570	0.120	-0.120			
Kepler-249 d	1	1.570	0.140	-0.140			
Kepler-323 c	1	1.570	0.040	-0.040	6.80000	3.40000	-3.20000
Kepler-356 b	1	1.570	0.290	-0.290			
Kepler-542 b	1	1.570	0.100	-0.110			
Kepler-823 b	1	1.570	0.310	-0.140			
Kepler-974 b	1	1.570	0.060	-0.290			
GJ 9827 b	1	1.577	0.027	-0.031	5.14000	0.47000	-0.47000
Kepler-1865 b	1	1.577					
Kepler-1001 c	1	1.578					
K2-191 b	1	1.579	0.265	-0.132			
K2-396 b	1	1.579	0.114	-0.103			
HIP 29442 c	1	1.580	0.100	-0.110	4.50000	0.30000	-0.30000
K2-65 b	1	1.580	0.380	-0.380			
K2-68 b	1	1.580	0.230	-0.230			
Kepler-1072 b	1	1.580	0.720	-0.240			
Kepler-111 b	1	1.580	0.200	-0.200			
Kepler-126 c	1	1.580	0.130	-0.130			
Kepler-1346 b	1	1.580	0.560	-0.210			
Kepler-1523 b	1	1.580	0.270	-0.150			
Kepler-1633 b	1	1.580	0.650	-0.250			
Kepler-386 c	1	1.580	0.890	-0.890			
Kepler-445 b	1	1.580	0.230	-0.230			
Kepler-784 b	1	1.580	0.340	-0.320			
L 98-59 d	1	1.580	0.080	-0.080	2.31000	0.46000	-0.45000
K2-3 c	1	1.582	0.057	-0.051	2.68000	0.85000	-0.85000
Kepler-1859 b	1	1.583					
K2-291 b	1	1.589	0.095	-0.072	6.49000	1.16000	-1.16000
K2-344 b	1	1.590	0.100	-0.050			
K2-50 b	1	1.590	0.240	-0.240			
Kepler-1131 b	1	1.590	0.360	-0.150			
Kepler-1174 b	1	1.590	0.310	-0.160			
Kepler-200 c	1	1.590	0.290	-0.290			
Kepler-256 b	1	1.590	0.390	-0.390			
Kepler-370 b	1	1.590	0.780	-0.780			
Kepler-382 c	1	1.590	0.770	-0.770			
Kepler-504 b	1	1.590	0.180	-0.220			
Kepler-55 d	1	1.590	0.090	-0.090			
Kepler-55 f	1	1.590	0.100	-0.100			
Kepler-928 b	1	1.590	0.310	-0.120			
K2-374 b	1	1.593	0.061	-0.058			
Kepler-1804 b	1	1.596					
Kepler-107 c	1	1.597	0.026	-0.026	10.00000	2.00000	-2.00000
Kepler-1743 b	1	1.599					
EPIC 212499991 b	1	1.600	0.130	-0.160			
EPIC 220554210 c	1	1.600	0.100	-0.100			
Kepler-1050 b	1	1.600	0.480	-0.180			
Kepler-1065 c	1	1.600	0.240	-0.170			
Kepler-1069 b	1	1.600	0.310	-0.140			
Kepler-114 c	1	1.600	0.180	-0.180	2.80000	0.60000	-0.60000
Kepler-1277 b	1	1.600	0.290	-0.110			
Kepler-1652 b	1	1.600	0.180	-0.180			
Kepler-394 b	1	1.600	0.820	-0.820			
Kepler-49 d	1	1.600	0.070	-0.070			
Kepler-80 e	1	1.600	0.080	-0.070	4.13000	0.81000	-0.95000
Kepler-842 b	1	1.600	0.080	-0.090			
Kepler-994 b	1	1.600	0.070	-0.270			
HD 219134 b	1	1.602	0.055	-0.055	4.74000	0.19000	-0.19000
Kepler-1702 b	1	1.602					
K2-133 c	1	1.603	0.090	-0.088			
K2-173 b	1	1.608	0.160	-0.105			
HD 219134 d	1	1.610	0.020	-0.020	16.17000	0.64000	-0.64000
K2-37 b	1	1.610	0.170	-0.170			
Kepler-100 d	1	1.610	0.050	-0.050	3.00000		
Kepler-1048 b	1	1.610	0.090	-0.080			
Kepler-1322 b	1	1.610	0.200	-0.130			
Kepler-140 b	1	1.610	0.310	-0.310			
Kepler-1448 b	1	1.610	0.210	-0.160			
Kepler-149 c	1	1.610	0.240	-0.240			
Kepler-1555 b	1	1.610	0.460	-0.170			
Kepler-1584 b	1	1.610	0.400	-0.210			
Kepler-1610 b	1	1.610	0.190	-0.130			
Kepler-1620 b	1	1.610	0.640	-0.270			
Kepler-296 b	1	1.610	0.290	-0.270			
Kepler-416 d	1	1.610	0.230	-0.170			
Kepler-58 e	1	1.610	0.520	-0.220			
Kepler-62 e	1	1.610	0.050	-0.050	36.00000		
HD 80653 b	1	1.613	0.071	-0.071	5.72000	0.36000	-0.35000
Kepler-1749 b	1	1.613					
HD 108236 b	1	1.615	0.051	-0.051			
Kepler-1961 b	1	1.619					
K2-58 c	1	1.620	0.230	-0.230			
Kepler-1207 b	1	1.620	0.510	-0.180			
Kepler-1400 b	1	1.620	0.110	-0.110			
Kepler-1599 b	1	1.620	0.330	-0.230			
Kepler-213 b	1	1.620	0.310	-0.310			
Kepler-215 b	1	1.620	0.400	-0.400			
Kepler-744 b	1	1.620	0.120	-0.090			
Kepler-750 c	1	1.620	0.650	-0.220			
Kepler-864 c	1	1.620	0.470	-0.190			
Kepler-992 b	1	1.620	0.040	-0.270			
TOI-1416 b	1	1.620	0.080	-0.080	3.48000	0.47000	-0.47000
TOI-2260 b	1	1.620	0.130	-0.130			
Kepler-1900 b	1	1.623					
Kepler-1873 b	1	1.626					
K2-254 b	1	1.630	0.280	-0.240			
Kepler-1079 b	1	1.630	0.330	-0.280			
Kepler-1269 b	1	1.630	0.460	-0.180			
Kepler-202 b	1	1.630	0.100	-0.100			
Kepler-208 b	1	1.630	0.300	-0.300			
Kepler-253 b	1	1.630	0.670	-0.670			
Kepler-319 b	1	1.630	0.230	-0.230			
Kepler-452 b	1	1.630	0.230	-0.200			
Kepler-633 b	1	1.630	0.310	-0.210			
Kepler-658 b	1	1.630	0.060	-0.060			
Kepler-866 b	1	1.630	0.080	-0.120			
LHS 1140 b	1	1.635	0.046	-0.046	6.38000	0.46000	-0.44000
Kepler-21 b	1	1.639	0.019	-0.015	7.50000	1.30000	-1.30000
HD 15337 b	1	1.640	0.060	-0.060	7.51000	1.09000	-1.01000
K2-148 d	1	1.640	0.240	-0.210			
K2-149 b	1	1.640	0.200	-0.180			
Kepler-1073 c	1	1.640	0.340	-0.180			
Kepler-1136 b	1	1.640	0.100	-0.090			
Kepler-1206 b	1	1.640	0.090	-0.080			
Kepler-1281 b	1	1.640	0.130	-0.140			
Kepler-130 d	1	1.640	0.160	-0.160			
Kepler-1428 b	1	1.640	0.140	-0.100			
Kepler-1530 b	1	1.640	0.210	-0.110			
Kepler-179 b	1	1.640	0.680	-0.680			
Kepler-205 c	1	1.640	0.120	-0.120			
Kepler-247 b	1	1.640	0.460	-0.460			
Kepler-262 c	1	1.640	0.680	-0.680			
Kepler-331 d	1	1.640	0.170	-0.170			
Kepler-365 c	1	1.640	0.770	-0.770			
Kepler-441 b	1	1.640	0.220	-0.240			
Kepler-46 d	1	1.640	0.920	-0.920			
Kepler-508 b	1	1.640	0.260	-0.190			
Kepler-764 b	1	1.640	0.200	-0.130			
Kepler-9 d	1	1.640	0.190	-0.140			
K2-343 b	1	1.650	0.160	-0.080			
Kepler-1106 b	1	1.650	0.490	-0.230			
Kepler-1330 b	1	1.650	0.400	-0.130			
Kepler-1368 b	1	1.650	0.350	-0.170			
Kepler-1530 c	1	1.650	0.240	-0.110			
Kepler-360 b	1	1.650	0.780	-0.780			
Kepler-400 b	1	1.650	0.300	-0.300			
Kepler-611 b	1	1.650	0.510	-0.150			
Kepler-1488 c	1	1.652					
K2-38 b	1	1.655	0.096	-0.096	7.70000	1.20000	-1.10000
Kepler-1687 b	1	1.656					
K2-294 b	1	1.660	0.210	-0.190			
K2-318 b	1	1.660	0.130	-0.130			
Kepler-1291 b	1	1.660	0.100	-0.180			
Kepler-1342 b	1	1.660	0.220	-0.130			
Kepler-1418 b	1	1.660	0.080	-0.140			
Kepler-1464 b	1	1.660	0.290	-0.160			
Kepler-1497 b	1	1.660	0.290	-0.160			
Kepler-1838 b	1	1.660					
Kepler-1859 c	1	1.660	0.290	-0.230			
Kepler-1977 b	1	1.660	0.190	-0.110			
Kepler-379 b	1	1.660	0.310	-0.310			
Kepler-394 c	1	1.660	0.860	-0.860			
Kepler-520 b	1	1.660	0.280	-0.100			
Kepler-1795 b	1	1.663					
HD 136352 b	1	1.664	0.043	-0.043	4.72000	0.42000	-0.42000
K2-172 b	1	1.666	0.160	-0.095			
K2-227 b	1	1.666	1.221	-0.179			
TOI-178 c	1	1.669	0.114	-0.099	4.77000	0.55000	-0.68000
HD 3167 b	1	1.670	0.170	-0.100	4.97000	0.24000	-0.23000
Kepler-1123 b	1	1.670	0.250	-0.110			
Kepler-1143 b	1	1.670	0.130	-0.110			
Kepler-1252 b	1	1.670	0.420	-0.230			
Kepler-1476 b	1	1.670	0.370	-0.130			
Kepler-1480 b	1	1.670	0.110	-0.080			
Kepler-24 d	1	1.670	0.390	-0.390			
Kepler-288 b	1	1.670	0.800	-0.800			
Kepler-300 b	1	1.670	0.760	-0.760			
Kepler-322 c	1	1.670	0.180	-0.180			
Kepler-763 d	1	1.670	0.080	-0.120			
Kepler-1802 b	1	1.671					
TOI-1452 b	1	1.672	0.071	-0.071	4.82000	1.30000	-1.30000
Kepler-167 c	1	1.674	0.069	-0.069			
K2-408 b	1	1.677	0.118	-0.109			
K2-208 b	1	1.679	0.165	-0.125			
K2-221 b	1	1.679	0.167	-0.096			
Kepler-1266 c	1	1.680					
Kepler-1391 b	1	1.680	0.260	-0.180			
Kepler-1401 b	1	1.680	0.370	-0.180			
Kepler-1449 b	1	1.680	0.370	-0.180			
Kepler-1511 b	1	1.680	0.690	-0.240			
Kepler-1569 b	1	1.680	0.730	-0.310			
Kepler-188 b	1	1.680	0.760	-0.760			
Kepler-778 b	1	1.680	0.100	-0.130			
Kepler-795 b	1	1.680	0.180	-0.130			
Kepler-844 b	1	1.680	0.070	-0.240			
Kepler-851 b	1	1.680	0.270	-0.210			
TOI-2411 b	1	1.680	0.110	-0.110			
CoRoT-7 b	1	1.681	0.112	-0.112	4.07661	1.01982	-1.01982
Kepler-501 c	1	1.681					
Kepler-1969 b	1	1.682					
K2-381 d	1	1.689	0.180	-0.139			
K2-131 b	1	1.690	0.085	-0.058	7.90000	1.30000	-1.30000
Kepler-1148 b	1	1.690	0.100	-0.090			
Kepler-1166 b	1	1.690	0.620	-0.140			
Kepler-269 c	1	1.690	0.800	-0.800			
Kepler-363 c	1	1.690	0.270	-0.270			
Kepler-372 d	1	1.690	0.730	-0.730			
Kepler-619 c	1	1.690	0.390	-0.170			
Kepler-674 b	1	1.690	0.100	-0.070			
Kepler-758 c	1	1.690	0.370	-0.290			
Kepler-853 b	1	1.690	0.480	-0.280			
Kepler-968 c	1	1.690	0.080	-0.070			
TOI-1235 b	1	1.690	0.080	-0.080	6.69000	0.67000	-0.69000
K2-394 b	1	1.692	0.136	-0.126			
K2-377 b	1	1.693	0.146	-0.132			
EPIC 206024342 b	1	1.700	0.590	-0.310			
EPIC 206042996 b	1	1.700	0.200	-0.200			
Kepler-1115 b	1	1.700	0.290	-0.200			
Kepler-1138 b	1	1.700	0.240	-0.130			
Kepler-1210 b	1	1.700	0.300	-0.130			
Kepler-1320 b	1	1.700	0.070	-0.110			
Kepler-311 b	1	1.700	0.330	-0.330			
Kepler-341 c	1	1.700	0.860	-0.860			
Kepler-830 b	1	1.700	0.610	-0.250			
Kepler-848 b	1	1.700	0.310	-0.250			
TOI-1685 b	1	1.700	0.070	-0.070	3.09000	0.59000	-0.58000
TOI-836 b	1	1.704	0.067	-0.067	4.53000	0.92000	-0.86000
Kepler-1893 b	1	1.706					
K2-265 b	1	1.710	0.110	-0.110	6.54000	0.84000	-0.84000
K2-58 d	1	1.710	0.250	-0.250			
KOI-94 b	1	1.710	0.160	-0.160	10.50000	4.60000	-4.60000
Kepler-1002 b	1	1.710	0.060	-0.050			
Kepler-1046 b	1	1.710	0.120	-0.110			
Kepler-1167 b	1	1.710	0.120	-0.120			
Kepler-1336 c	1	1.710	0.270	-0.350			
Kepler-1450 b	1	1.710	0.130	-0.110			
Kepler-221 b	1	1.710	0.170	-0.170			
Kepler-401 b	1	1.710	0.400	-0.400			
Kepler-414 b	1	1.710	0.310	-0.140	3.50000	3.40000	-2.90000
Kepler-50 b	1	1.710	0.050	-0.100			
Kepler-60 b	1	1.710	0.130	-0.130	4.19000	0.56000	-0.52000
Kepler-69 c	1	1.710	0.340	-0.230			
Kepler-1818 b	1	1.714					
Kepler-160 b	1	1.715	0.061	-0.047			
Kepler-1713 b	1	1.717					
Kepler-167 b	1	1.718	0.070	-0.070			
HD 20329 b	1	1.720	0.070	-0.070	7.42000	1.09000	-1.09000
Kepler-1397 b	1	1.720	0.190	-0.140			
Kepler-317 c	1	1.720	0.790	-0.790			
Kepler-404 c	1	1.720	0.850	-0.850			
Kepler-514 b	1	1.720	0.280	-0.190			
Kepler-560 b	1	1.720	0.090	-0.090			
Kepler-927 b	1	1.720	0.400	-0.150			
EPIC 220674823 b	1	1.725	0.039	-0.039	8.21000	0.76000	-0.74000
K2-133 e	1	1.730	0.140	-0.130			
K2-148 c	1	1.730	0.240	-0.210			
K2-199 b	1	1.730	0.050	-0.040	6.90000	1.80000	-1.80000
Kepler-1059 b	1	1.730	0.120	-0.150			
Kepler-1070 b	1	1.730	0.810	-0.250			
Kepler-1126 b	1	1.730	0.210	-0.140			
Kepler-1153 b	1	1.730	0.210	-0.110			
Kepler-1350 c	1	1.730	0.120	-0.180			
Kepler-1468 b	1	1.730	0.410	-0.190			
Kepler-1478 b	1	1.730	0.470	-0.190			
Kepler-1522 b	1	1.730	0.230	-0.140			
Kepler-1608 b	1	1.730	0.160	-0.190			
Kepler-166 d	1	1.730	0.150	-0.100			
Kepler-231 b	1	1.730	0.120	-0.120			
Kepler-238 b	1	1.730	0.400	-0.400			
Kepler-327 d	1	1.730	0.100	-0.100			
Kepler-1856 b	1	1.734					
K2-376 b	1	1.736	0.125	-0.119			
K2-252 b	1	1.740	0.170	-0.120			
Kepler-1375 b	1	1.740	0.680	-0.340			
Kepler-260 c	1	1.740	0.540	-0.540			
Kepler-33 b	1	1.740	0.180	-0.180			
Kepler-615 b	1	1.740	0.090	-0.100			
Kepler-918 b	1	1.740	0.400	-0.210			
TOI-2285 b	1	1.740	0.080	-0.080	19.50000		
HD 213885 b	1	1.745	0.051	-0.052	8.83000	0.66000	-0.65000
Kepler-1067 c	1	1.747					
K2-216 b	1	1.750	0.170	-0.100	8.00000	1.60000	-1.60000
K2-244 b	1	1.750	0.130	-0.100			
Kepler-1100 b	1	1.750	0.820	-0.290			
Kepler-122 f	1	1.750	0.600	-0.160	36.00000	19.40000	-16.20000
Kepler-124 c	1	1.750	0.090	-0.090			
Kepler-1243 b	1	1.750	0.280	-0.170			
Kepler-1279 b	1	1.750	0.880	-0.270			
Kepler-1516 b	1	1.750	0.490	-0.190			
Kepler-215 e	1	1.750	0.410	-0.410			
Kepler-245 e	1	1.750	0.080	-0.060			
Kepler-301 d	1	1.750	0.940	-0.940			
Kepler-347 c	1	1.750	0.840	-0.840			
Kepler-403 c	1	1.750	0.320	-0.320			
Kepler-430 c	1	1.750					
Kepler-939 b	1	1.750	0.310	-0.200			
Kepler-1062 b	1	1.760	0.090	-0.100			
Kepler-1313 b	1	1.760	0.060	-0.080			
Kepler-133 b	1	1.760	0.300	-0.300			
Kepler-1814 c	1	1.760	0.130	-0.180			
Kepler-755 b	1	1.760	0.060	-0.310			
Kepler-888 b	1	1.760	0.080	-0.060			
Kepler-916 b	1	1.760	0.140	-0.130			
Kepler-1846 b	1	1.764					
Kepler-1189 b	1	1.770	0.520	-0.480			
Kepler-1260 b	1	1.770	0.510	-0.280			
Kepler-1389 b	1	1.770	0.050	-0.140			
Kepler-1465 b	1	1.770	0.350	-0.190			
Kepler-1489 b	1	1.770	0.230	-0.180			
Kepler-206 c	1	1.770	0.340	-0.340			
Kepler-215 c	1	1.770	0.420	-0.420			
Kepler-270 c	1	1.770	0.370	-0.370			
Kepler-286 e	1	1.770	0.430	-0.430			
Kepler-294 b	1	1.770	0.830	-0.830			
Kepler-321 b	1	1.770	0.340	-0.340			
Kepler-82 d	1	1.770	0.270	-0.270			
Kepler-822 b	1	1.770	0.410	-0.210			
Kepler-904 b	1	1.770	0.590	-0.240			
Kepler-20 b	1	1.773	0.053	-0.030	9.70000	1.30000	-1.30000
TOI-1634 b	1	1.773	0.077	-0.077	7.57000	0.71000	-0.72000
Kepler-1003 b	1	1.780	0.480	-0.220			
Kepler-1410 b	1	1.780	0.120	-0.140			
Kepler-1544 b	1	1.780	0.090	-0.070			
Kepler-1645 b	1	1.780	0.430	-0.200			
Kepler-371 c	1	1.780	0.450	-0.450			
Kepler-850 b	1	1.780	0.470	-0.210			
Kepler-881 b	1	1.780	0.430	-0.320			
Kepler-883 b	1	1.780	0.170	-0.130			
Kepler-1964 b	1	1.781					
K2-104 b	1	1.790	0.100	-0.060			
K2-331 b	1	1.790	0.140	-0.100			
Kepler-1585 b	1	1.790	0.250	-0.160			
Kepler-204 c	1	1.790	0.390	-0.390			
Kepler-272 c	1	1.790	0.960	-0.960			
Kepler-366 c	1	1.790	0.810	-0.810			
Kepler-376 c	1	1.790	0.360	-0.360			
Kepler-768 b	1	1.790	0.200	-0.130			
Kepler-769 c	1	1.790	0.760	-0.270			
TOI-1075 b	1	1.791	0.116	-0.081	9.95000	1.36000	-1.30000
Kepler-1794 b	1	1.794					
