# Update the catalog by copy/pasting the content from the NASA Exoplanet Archive's Table Access Protocol (TAP)
# https://exoplanetarchive.ipac.caltech.edu/TAP/sync?query=select+pl_name,pl_rade,pl_radeerr1,pl_radeerr2,pl_masse,pl_masseerr1,pl_masseerr2,pl_eqt+from+ps+where+default_flag=1&format=tsv
#
# or this link if you want to use best planet mass estimate (mass, m*sin(i), or m*sin(i)/sin(i)):
# https://exoplanetarchive.ipac.caltech.edu/TAP/sync?query=select+pl_name,pl_rade,pl_radeerr1,pl_radeerr2,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_eqt+from+ps+where+default_flag=1&format=tsv
#
# Last update: 2024/04/24 - normal mass
# Warning: remember to keep this header (10 lines, 1st planet on line 11)
#
# pl_name	pl_rade	pl_radeerr1	pl_radeerr2	pl_masse	pl_masseerr1	pl_masseerr2	pl_eqt
Kepler-224 e	1.970	0.150	-0.150				
Kepler-1358 b	1.120	0.070	-0.100				
Kepler-1173 b	0.890	0.230	-0.070				
Kepler-1351 b	0.650	0.050	-0.040				
Kepler-770 c	1.200	0.190	-0.100				
Kepler-1866 b	2.082						
Kepler-1915 b	3.218						
Kepler-1749 b	1.613						
Kepler-1802 c	2.322						
Kepler-1885 b	1.511						
Kepler-1813 b	1.413						
Kepler-1715 b	4.140						
Kepler-290 b	2.250	1.220	-1.220				
Kepler-1699 b	1.567						
Kepler-1792 b	2.520						
Kepler-1725 b	2.813						
Kepler-404 b	1.270	0.550	-0.550				
Kepler-1343 b	1.930	0.250	-0.190				
Kepler-1236 b	2.140	0.180	-0.220				
Kepler-1238 b	1.930	0.850	-0.420				
Kepler-1249 b	2.380	0.970	-0.380				
Kepler-446 b	1.500	0.250	-0.250				
Kepler-1872 b	2.384						
Kepler-1957 b	0.944						
Kepler-763 b	1.220	0.090	-0.080				
Kepler-1711 b	1.923						
Kepler-1877 b	0.624						
Kepler-1765 b	2.495						
Kepler-1653 b	2.170	0.160	-0.230				2.84000000000e+02
K2-282 b	2.500	0.200	-0.100				
Kepler-1802 b	1.671						
K2-384 b	1.076	0.232	-0.060				
K2-384 c	1.191	0.053	-0.075				
K2-384 d	1.392	0.118	-0.075				
K2-384 e	1.345	0.139	-0.082				
K2-384 f	2.222	0.091	-0.082				
HD 18599 b	2.600	0.150	-0.130	24.10000	7.10000	-7.70000	
K2-156 b	1.100	0.090	-0.060				
K2-157 b	1.000	0.100	-0.080				
K2-22 b	2.300	0.100	-0.100				
EPIC 206042996 b	1.700	0.200	-0.200				
EPIC 206215704 b	1.000	0.100	-0.090				
K2-85 b	1.200	0.080	-0.070				
K2-183 b	1.100	0.100	-0.080				
K2-183 c	2.300	0.200	-0.100				
K2-183 d	2.300	0.200	-0.200				
K2-187 b	1.200	0.200	-0.200				
K2-187 c	1.400	0.200	-0.200				
K2-187 d	2.400	0.300	-0.300				
K2-187 e	1.900	0.300	-0.300				
K2-147 b	0.730	0.200	-0.200				
K2-210 b	0.860	0.200	-0.200				
K2-211 b	1.300	0.200	-0.200				
EPIC 220554210 c	1.600	0.100	-0.100				
K2-223 b	0.890	0.100	-0.090				
K2-223 c	1.500	0.100	-0.100				
Ross 508 b							
K2-137 b	0.640	0.100	-0.100				
HR 8799 e	13.115	1.457	-1.233	3178.30000	2224.81000	-1271.32000	1.15000000000e+03
Kepler-1652 b	1.600	0.180	-0.180				2.68000000000e+02
Kepler-913 b	2.060	0.080	-0.060				
Kepler-534 c	1.227						
HD 136925 b							
Kepler-1687 b	1.656						
Kepler-1724 b	2.837						
HD 68988 b							
Kepler-511 c	4.210						
Kepler-1758 b	2.571						
Kepler-1759 b	0.904						
eps Ind A b				1032.94750	123.95370	-206.58950	
Kepler-1857 b	1.961						
TYC 0434-04538-1 b							
Kepler-1688 b	1.262						
K2-402 b	2.678	0.213	-0.195				
Kepler-1806 b	2.356						
Kepler-1816 b	1.968						
Kepler-347 b	1.970	0.940	-0.940				
KMT-2021-BLG-0912L b				2.81000	1.08000	-0.99000	
Kepler-47 d	7.040	0.660	-0.490	19.02000	23.84000	-11.67000	
Kepler-47 b	3.050	0.040	-0.040	2.07000	23.70000	-2.07000	
OGLE-2018-BLG-0567L b				101.70509	108.06166	-54.03083	
OGLE-2018-BLG-0962L b				425.89007	260.61929	-222.47988	
HR 8799 b	13.000	1.000	-1.000	2000.00000	1000.00000	-600.00000	
K2-273 b	3.050	0.230	-0.120				8.49000000000e+02
Kepler-343 c	2.020	0.380	-0.380				
Kepler-416 b	2.480	0.990	-0.330	58.20000	53.40000	-39.50000	
Kepler-528 b	2.080	0.290	-0.190				
Kepler-268 b	2.550	0.470	-0.470				
Kepler-1943 b	1.549						
Kepler-225 c	1.840	0.100	-0.100				
17 Sco b							
HATS-15 b	12.386	0.448	-0.448	689.69110	47.67450	-47.67450	1.50500000000e+03
Kepler-541 b	3.360	0.580	-0.560				
Kepler-520 b	1.660	0.280	-0.100				
Kepler-295 c	1.170	0.620	-0.620				
Kepler-295 d	1.360	0.720	-0.720				
Kepler-949 b	2.910	0.360	-0.230				
Kepler-286 c	1.370	0.270	-0.270				
Kepler-687 b	3.520	0.160	-0.200				
Kepler-911 b	2.600	0.100	-0.100				
Kepler-1485 b	1.470	0.240	-0.140				
OGLE-2018-BLG-1185L b				8.40000	7.90000	-4.70000	
CoRoT-24 b	3.700	0.400	-0.400	5.70000			1.07000000000e+03
KIC 10001893 c							
Kepler-79 d	7.160	0.130	-0.160	6.00000	2.10000	-1.60000	
Kepler-293 b	3.070	1.300	-1.300				
Kepler-229 d	3.850	1.380	-1.380				
Kepler-903 b	2.010	0.350	-0.360				
Kepler-935 b	1.350	0.080	-0.070				
Kepler-577 b	2.550	0.380	-0.150				
K2-5 b	1.910	0.440	-0.440				5.65000000000e+02
Kepler-1541 b	1.160	0.100	-0.080				
Kepler-631 b	2.900	0.320	-0.230				
Kepler-1502 b	3.180	1.120	-0.640				
K2-413 b	0.760	0.076	-0.050				
K2-412 b	2.116	0.105	-0.105				
K2-414 c	1.929	0.063	-0.073				
2M0437 b				1271.31363	317.82841	-317.82841	1.45000000000e+03
K2-414 b	1.219	0.100	-0.073				
Kepler-1578 b	1.040	0.110	-0.110				
Kepler-1254 d	1.310	0.090	-0.110				
Kepler-188 c	3.190	1.450	-1.450				
Kepler-269 b	2.470	1.150	-1.150				
Kepler-80 c	2.740	0.120	-0.100	6.74000	1.23000	-0.86000	
Kepler-921 b	2.870	0.330	-0.730				
Kepler-942 b	2.130	0.230	-0.080				
Kepler-257 d	4.950	2.480	-2.480				
Kepler-222 c	4.640	2.070	-2.070				
K2-276 b	3.770	0.210	-0.210				5.83000000000e+02
Kepler-1645 b	1.780	0.430	-0.200				
HD 360 b							
HD 10975 b							
HD 79181 b							
HD 99283 b							
ups Leo b							
HD 161178 b							
HD 219139 b							
gam Psc b							
Kepler-709 b	2.920	0.180	-0.190				
Kepler-1438 b	0.940	0.190	-0.100				
Kepler-1503 b	2.270	0.190	-0.230				
Kepler-1188 b	2.080	0.490	-0.220				
Kepler-1325 b	2.860	0.400	-0.470				
Kepler-1281 b	1.640	0.130	-0.140				
Kepler-353 b	0.890	0.060	-0.060				
HD 108874 c							
Kepler-809 b	3.010	0.670	-0.250				
OGLE-TR-132 b	13.450	1.680	-1.230	375.02000	44.49000	-41.32000	2.01300000000e+03
Kepler-1427 b	1.100	0.240	-0.120				
Kepler-372 c	2.090	0.900	-0.900				
Kepler-1144 b	1.990	0.300	-0.160				
Kepler-937 c	2.670	0.910	-0.390				
K2-279 b	1.210	0.140	-0.140				8.79000000000e+02
Kepler-1125 b	1.840	0.300	-0.180				
Kepler-172 e	2.760	0.560	-0.560				
Kepler-174 d	2.190	0.130	-0.130				
Kepler-1619 b	0.760	0.150	-0.080				
2MASS J12073346-3932539 b				1589.15000	635.66000	-635.66000	1.25000000000e+03
Kepler-1596 b	1.900	0.250	-0.170				
GQ Lup b	33.600	5.600	-5.600	6356.00000			2.65000000000e+03
Kepler-968 b	2.000	0.080	-0.080				
Kepler-968 c	1.690	0.080	-0.070				
HD 39194 d							
Kepler-1601 b	0.820	0.240	-0.110				
NN Ser d				731.00000	158.90000	-158.90000	
Kepler-1331 b	1.050	0.090	-0.080				
Kepler-321 b	1.770	0.340	-0.340				
Kepler-1356 b	1.530	0.110	-0.100				
Kepler-1394 b	1.390	0.200	-0.220				
K2-86 b	1.960	0.270	-0.270				
K2-64 b	2.070	0.260	-0.260				
Kepler-326 d	1.210	0.090	-0.090				
Kepler-1115 b	1.700	0.290	-0.200				
Kepler-1395 b	0.800	0.090	-0.060				
Kepler-1400 b	1.620	0.110	-0.110				
K2-58 c	1.620	0.230	-0.230				
K2-227 b	1.666	1.221	-0.179				
K2-61 b	2.480	0.790	-0.790				
K2-288 B b	1.900	0.300	-0.300				2.26360000000e+02
K2-240 c	1.800	0.300	-0.100				3.89000000000e+02
Kepler-44 b	12.220	0.780	-0.780	317.82000	31.78000	-31.78000	1.54400000000e+03
HD 50499 b							
K2-366 b	2.359	0.187	-0.167				
K2-368 c	1.361	0.114	-0.106				
K2-369 b	1.313	0.101	-0.095				
K2-372 b	2.945	0.077	-0.075				
K2-373 b	2.061	0.147	-0.140				
K2-375 b	2.243	0.186	-0.174				
K2-377 b	1.693	0.146	-0.132				
K2-381 d	1.689	0.180	-0.139				
K2-382 b	2.072	0.152	-0.133				
K2-385 b	1.539	0.145	-0.126				
K2-386 b	2.320	0.071	-0.067				
K2-393 b	2.352	0.175	-0.167				
K2-394 b	1.692	0.136	-0.126				
K2-281 b	8.180	0.210	-0.210				6.65000000000e+02
HR 8799 d	13.000	1.000	0.000	3000.00000	1000.00000	-1000.00000	
Kepler-268 c	3.380	0.690	-0.690				
Kepler-340 b	2.530	0.600	-0.600				
Kepler-726 b	3.260	0.320	-0.350				
Kepler-980 b	2.670	0.230	-0.450				
CoRoT-22 b	4.880	0.170	-0.390	12.20000	14.00000	-8.80000	8.85000000000e+02
K2-8 b	3.580	0.710	-0.710				6.31000000000e+02
K2-101 b	2.000	0.140	-0.070				6.18000000000e+02
KMT-2018-BLG-1025L b				6.05900	8.21000	-3.32100	
K2-149 b	1.640	0.200	-0.180				
K2-172 c	3.206	0.189	-0.139				
HD 240210 b							
HD 93083 b							
Kepler-47 c	4.650	0.090	-0.070	3.17000	2.18000	-1.25000	
Kepler-116 c	2.300	0.440	-0.440				
Kepler-155 c	2.240	0.150	-0.150				
Kepler-118 b	1.960	0.940	-0.940				
Kepler-405 c	4.660	26.650	-26.650				
HD 10180 f							
HD 34445 d							
HD 12648 b							
HIP 109384 b							
HD 66141 b							
Kepler-174 c	1.490	0.090	-0.090				
Kepler-303 b	0.890	0.050	-0.050				
Kepler-191 d	2.280	0.160	-0.130				
Kepler-860 b	3.240	0.810	-0.330				
Kepler-319 c	2.630	0.370	-0.370				
KIC 7917485 b							
NY Vir b							
NN Ser c				2329.60000	98.52000	-98.52000	
Kepler-178 b	2.900	1.250	-1.250				
Kepler-775 b	1.190	0.040	-0.040				
Kepler-284 c	2.610	1.180	-1.180				
Kepler-552 b	3.950	0.820	-0.570				
Kepler-225 b	1.200	0.070	-0.070				
Kepler-207 d	3.310	0.630	-0.630				
HD 34445 e							
Kepler-1003 b	1.780	0.480	-0.220				
Kepler-1539 b	2.700	0.190	-0.150				
Kepler-80 d	1.530	0.090	-0.070	6.75000	0.69000	-0.51000	
Kepler-695 b	9.210	0.710	-0.560				
Kepler-741 b	2.970	1.010	-0.350				
K2-33 b	5.040	0.340	-0.370	1175.97100			
HD 77338 b							
Kepler-1069 b	1.600	0.310	-0.140				
Kepler-1197 b	1.250	0.030	-0.090				
Kepler-1317 b	1.560	0.090	-0.080				
Kepler-1426 b	1.560	0.330	-0.170				
Kepler-1474 b	2.160	0.440	-0.230				
Kepler-1490 b	3.040	0.370	-0.630				
TOI-251 b	2.740	0.180	-0.180	317.83000			
Kepler-1254 c	1.300	0.070	-0.120				
HD 13908 c							
Kepler-310 d	2.470	1.150	-1.150				
Kepler-953 c	1.190	0.110	-0.090				
GJ 3138 d							
Kepler-929 b	1.110	0.270	-0.150				
HD 34445 f							
Kepler-842 b	1.600	0.080	-0.090				
Kepler-164 d	2.450	0.470	-0.470				
Kepler-909 b	1.470	0.160	-0.110				
Kepler-186 d	1.400	0.160	-0.160				
Kepler-366 b	1.460	0.660	-0.660				
Kepler-221 e	2.630	0.250	-0.250				
HD 34445 g							
Kepler-1611 b	0.810	0.160	-0.070				
Kepler-42 b	0.780	0.220	-0.220				5.19000000000e+02
Kepler-512 b	2.690	0.490	-0.310				
Kepler-760 b	3.060	0.260	-0.240				
Kepler-623 b	3.010	0.340	-0.210				
Kepler-579 b	2.000	0.350	-0.180				
Kepler-359 b	3.530	1.640	-1.640				
Kepler-1456 b	1.140	0.090	-0.150				
Kepler-919 b	2.250	0.870	-0.290				
Kepler-976 b	3.960	0.290	-0.200				
Kepler-284 b	2.240	0.980	-0.980				
Kepler-1233 b	2.600	1.080	-0.390				
HD 121504 b							
GJ 1148 b							
Kepler-1187 b	2.610	0.510	-0.280				
Kepler-1627 b	3.690	0.490	-0.410				
HD 20781 b							
Kepler-214 b	2.610	0.490	-0.490				
Kepler-1243 b	1.750	0.280	-0.170				
Kepler-382 c	1.590	0.770	-0.770				
Kepler-688 b	9.760	1.760	-0.970				
Kepler-1620 b	1.610	0.640	-0.270				
Kepler-306 d	2.470	0.240	-0.240				
Kepler-112 b	2.360	0.570	-0.570				
Kepler-306 b	1.520	0.100	-0.100				
Kepler-254 c	2.150	1.030	-1.030				
Kepler-341 c	1.700	0.860	-0.860				
Kepler-1194 b	1.510	0.120	-0.090				
Kepler-267 d	2.270	0.120	-0.120				
Kepler-1420 b	1.280	0.140	-0.120				
Kepler-110 b	1.830	0.360	-0.360				
Kepler-331 c	1.840	0.190	-0.190				
Kepler-386 c	1.580	0.890	-0.890				
Kepler-1039 b	1.460	0.090	-0.220				
Kepler-248 b	3.020	0.360	-0.360				
Kepler-1200 b	1.060	0.060	-0.080				
K2-349 b	1.380	0.100	-0.070				5.18000000000e+02
Kepler-231 b	1.730	0.120	-0.120				
NGC 2682 Sand 364 b							
Kepler-1459 b	1.360	0.100	-0.080				
Kepler-354 c	1.310	0.420	-0.420				
Kepler-518 b	2.110	0.050	-0.050				
Kepler-527 b	2.840	1.350	-0.460				
Kepler-1145 b	1.400	0.110	-0.110				
HD 31253 b							
Kepler-206 b	1.200	0.240	-0.240				
Kepler-1074 b	1.250	0.240	-0.090				
Kepler-202 b	1.630	0.100	-0.100				
Lupus-TR-3 b	9.976	0.785	-0.785	257.43100	57.20700	-57.20700	
Kepler-1422 b	2.020	0.410	-0.270				
Kepler-678 b	5.140	0.660	-0.350				
HD 52265 b							
HD 285507 b							
HD 13808 b							
HD 34445 c							
Kepler-827 b	5.630	0.700	-0.460				
Kepler-185 c	2.020	1.170	-1.170				
Kepler-317 c	1.720	0.790	-0.790				
Kepler-1349 b	0.700	0.630	-0.110				
Kepler-1365 b	0.920	0.140	-0.100				
HD 11964 b							
Kepler-1104 b	1.230	0.140	-0.100				
HD 134987 c							
Kepler-380 c	1.270	0.280	-0.280				
Kepler-639 b	2.380	0.550	-0.340				
Kepler-178 c	2.880	1.230	-1.230				
HD 92788 b							
Kepler-329 b	1.400	0.250	-0.250				
HD 175541 b							
Kepler-1590 b	1.140	0.340	-0.150				
Kepler-208 e	1.480	0.280	-0.280				
Kepler-198 b	2.820	0.420	-0.420				
Kepler-621 b	2.300	0.070	-0.190				
Kepler-190 b	1.560	0.110	-0.110				
HD 51608 c							
HD 86081 b							
Kepler-484 b	2.280	0.070	-0.050				
Kepler-1464 c	1.000	0.220	-0.110				
Kepler-1335 b	1.450	0.100	-0.090				
Kepler-152 c	2.390	0.160	-0.160				
TOI-1268 b	9.100	0.600	-0.600	96.40000	8.20000	-8.30000	9.18900000000e+02
Kepler-1264 b	1.180	0.220	-0.120				
Kepler-1418 b	1.660	0.080	-0.140				
Kepler-1478 b	1.730	0.470	-0.190				
Kepler-325 b	2.910	1.440	-1.440				
Kepler-1431 b	1.470	0.420	-0.160				
Kepler-217 d	1.320	0.360	-0.270				
Kepler-458 c	4.200	0.630	-0.400				
Kepler-1528 b	1.460	0.250	-0.130				
Gl 49 b							
Kepler-958 b	2.060	0.100	-0.080				
Kepler-1411 b	2.820	0.430	-0.240				
Kepler-322 b	1.010	0.110	-0.110				
Kepler-677 b	5.380	1.170	-0.420				
Kepler-759 b	2.270	0.490	-0.240				
Kepler-1037 b	1.280	0.090	-0.070				
Kepler-383 c	1.240	0.490	-0.490				
Kepler-1168 b	2.500	0.180	-0.130				
Kepler-1326 b	4.180	1.510	-0.760				
Kepler-260 b	2.010	0.550	-0.550				
BD+15 2375 b							
HD 208527 b							
HATS-36 b	12.920	0.380	-0.380				1.20300000000e+03
Kepler-327 c	1.030	0.050	-0.050				
Kepler-189 c	2.380	1.190	-1.190				
Kepler-289 c	11.590	0.190	-0.190	132.00000	17.00000	-17.00000	
Kepler-176 c	2.600	1.330	-1.330				
HD 212771 b							
Kepler-33 b	1.740	0.180	-0.180				
Kepler-1505 b	0.930	0.050	-0.050				
EPIC 212624936 c	2.300	0.500	-0.500				
HD 1461 b							
61 Vir d							
Kepler-203 c	2.470	0.470	-0.470				
Kepler-251 b	1.330	0.240	-0.240				
USco1621 b				5085.28000	635.66000	-635.66000	2.27000000000e+03
Gl 378 b							8.30000000000e+02
HD 10442 b							
Kepler-1361 b	0.860	0.120	-0.120				
GJ 1061 d							
Kepler-245 b	2.570	0.180	-0.180				
Kepler-222 b	3.160	1.400	-1.400				
Kepler-1089 b	1.830	0.100	-0.340				
Kepler-184 b	2.360	1.330	-1.330				
Kepler-239 c	2.510	0.420	-0.420				
Kepler-132 c	1.280	0.250	-0.250				
Kepler-250 c	2.280	1.310	-1.310				
Kepler-865 b	2.490	0.490	-0.240				
Kepler-383 b	1.320	0.520	-0.520				
Kepler-1446 b	0.820	0.040	-0.020				
Kepler-1015 b	3.550	1.320	-0.660				
Kepler-262 b	1.360	0.590	-0.590				
Kepler-433 b	16.250	1.790	-1.790	896.24000	165.26000	-165.26000	1.77600000000e+03
Kepler-39 b	13.900	1.010	-1.120	6388.10000	413.20000	-381.40000	8.97000000000e+02
Kepler-224 b	1.390	0.090	-0.090				
GJ 1148 c							
HD 12661 b							
HD 218566 b							
HD 49674 b							
HD 168746 b							
GJ 581 b							
Kepler-233 c	2.710	0.780	-0.780				
Kepler-1109 b	2.190	0.440	-0.230				
Kepler-402 c	1.560	0.350	-0.350				
Kepler-143 c	3.370	0.840	-0.840				
Kepler-755 c	1.260	0.050	-0.050				
Kepler-344 c	2.950	1.380	-1.380				
Kepler-365 b	2.040	0.970	-0.970				
Kepler-559 b	3.610	0.640	-0.360				
HD 31527 c							
Kepler-231 c	1.930	0.190	-0.190				
Kepler-1023 b	2.630	0.300	-0.180				
Kepler-376 c	1.790	0.360	-0.360				
Kepler-436 c	2.330	0.190	-0.140				
Kepler-398 b	0.930	0.100	-0.100				
Kepler-517 b	2.670	0.320	-0.220				
Kepler-287 c	3.260	1.490	-1.490				
HATS-9 b	13.850	0.350	-0.350				1.74600000000e+03
Kepler-87 c	6.140	0.290	-0.290	6.40000	0.80000	-0.80000	4.03000000000e+02
Kepler-439 b	2.240	0.160	-0.450				
HD 69830 b							
61 Vir b							
Kepler-242 c	2.000	1.230	-1.230				
Kepler-721 b	2.640	0.140	-0.140				
HD 170469 b							
Kepler-745 b	2.160	0.580	-0.220				
Kepler-1393 b	0.800	0.040	-0.080				
Kepler-151 c	2.090	1.040	-1.040				
Kepler-1350 b	2.520	0.160	-0.250				
Kepler-655 b	2.710	0.410	-0.270				
HD 141399 d							
HD 1461 c							
Kepler-84 d	1.380	0.270	-0.270				
Kepler-372 b	1.360	0.590	-0.590				
HD 45184 c							
GJ 581 e							
CoRoT-30 b	11.310	0.852	-0.852	921.70700	69.92260	-69.92260	
Kepler-1182 b	2.410	0.600	-0.500				
KMT-2019-BLG-1339L b				397.00000	331.00000	-230.00000	
Kepler-33 c	3.200	0.300	-0.300				
Kepler-33 e	4.020	0.380	-0.380				
Kepler-33 f	4.460	0.410	-0.410				
MOA-2008-BLG-310L b				23.40000	17.00000	-17.00000	
OGLE-2012-BLG-0406L b				868.00000	140.00000	-140.00000	
Kepler-58 b	2.780			35.50000			
Kepler-83 c	2.360	0.350	-0.350				
Kepler-282 d	2.460	1.000	-0.200	61.00000	35.90000	-36.10000	
CoRoT-17 b	11.430	0.780	-0.780	772.29000	95.34000	-95.34000	1.62600000000e+03
Kepler-297 b	2.870	0.520	-0.520				
Kepler-114 c	1.600	0.180	-0.180	2.80000	0.60000	-0.60000	
Kepler-290 c	2.700	1.390	-1.390				
HD 86950 b							
OGLE-2019-BLG-0960L b				2.50000	0.60000	-0.60000	
HD 222076 b							
Kepler-784 b	1.580	0.340	-0.320				
OGLE-2006-BLG-109L b				231.00000	19.00000	-19.00000	
HD 37124 c							
MOA-2011-BLG-028L b				30.00000	16.00000	-12.00000	
OGLE-2008-BLG-092L b				57.00000			
Gaia-1 b	13.776	0.235	-0.235	533.95172	34.96112	-34.96112	
Kepler-282 e	3.100	1.260	-0.250	56.20000	16.20000	-16.70000	
OGLE-2013-BLG-0911L b				3020.00000	864.00000	-537.00000	
MOA-2009-BLG-266L b				10.40000	1.70000	-1.70000	
MOA-2009-BLG-387L b				830.00000	1300.00000	-510.00000	
OGLE-2016-BLG-1195L b				1.43000	0.45000	-0.32000	
K2-352 c	1.920	0.130	-0.070				8.85000000000e+02
BD+48 740 b							
GJ 685 b							
HD 40979 b							
MOA-2010-BLG-073L b				3500.00000	640.00000	-640.00000	
OGLE-2018-BLG-1428L b				240.00000	240.00000	-170.00000	
MOA-2011-BLG-291L b				18.00000	34.00000	-12.00000	
Kepler-83 b	2.830	0.410	-0.410				
HATS-62 b	11.825	0.280	-0.280	56.89157			1.23700000000e+03
HD 222582 b							
OGLE-2014-BLG-1722L c				83.70000	86.40000	-51.20000	
MOA-2010-BLG-117L b				170.00000	32.00000	-32.00000	
HD 4203 b							
Kepler-277 c	3.360	0.830	-0.720	64.20000	18.10000	-15.70000	
Kepler-350 c	3.100	1.420	-0.600	6.10000	3.30000	-3.20000	
EPIC 206032309 b	1.010	0.240	-0.130				
61 Vir c							
HD 45184 b							
MOA-2011-BLG-262L b				17.00000	28.00000	-10.00000	
MOA-2016-BLG-227L b				890.00000	700.00000	-480.00000	
UKIRT-2017-BLG-001L b				407.00000	120.00000	-140.00000	
MOA-2015-BLG-337L b				33.70000	129.00000	-23.20000	
Kepler-238 e	5.600	2.370	-0.460	169.70000	71.70000	-69.10000	
MOA-bin-29 b				190.00000	381.00000	-120.00000	
Kepler-114 d	2.530	0.280	-0.280	3.90000	1.70000	-1.70000	
Kepler-223 e	4.600	0.270	-0.410	4.80000	1.40000	-1.20000	
UZ For b				2002.20000	476.70000	-476.70000	
KMT-2016-BLG-1107L b				1043.00000	1102.00000	-583.00000	
OGLE-2016-BLG-1227L b				250.00000	413.00000	-120.00000	
MOA-2013-BLG-220L b				871.00000	54.00000	-54.00000	
Kepler-415 b	1.210	0.130	-0.100	119.90000	102.10000	-87.40000	
OGLE-2017-BLG-1049L b				1760.00000	1150.00000	-912.00000	
CD Cet b							4.64000000000e+02
HD 39194 b							
HD 39194 c							
OGLE-2005-BLG-390L b				5.50000	5.50000	-2.70000	5.00000000000e+01
MOA-2011-BLG-322L b				3690.00000	4260.00000	-1800.00000	
Kepler-415 c							
Kepler-417 c							
Kepler-223 d	5.240	0.260	-0.450	8.00000	1.50000	-1.30000	
Kepler-84 c	2.360	0.110	-0.110				
UZ For c				2447.20000	381.40000	-381.40000	
Kepler-85 b	1.970	0.100	-0.100				
HD 45350 b							
Kepler-417 b	2.310	0.860	-0.170	11.00000	9.30000	-7.90000	
OGLE-2017-BLG-1140L b				505.00000	110.00000	-83.00000	
Kepler-277 b	2.920	0.730	-0.630	87.30000	41.70000	-39.90000	
HD 154088 b							
Kepler-328 c	5.400	2.240	-0.540	39.40000	13.60000	-12.60000	
HD 25723 b							
Kepler-81 b	2.420	0.380	-0.380				
Kepler-223 b	2.990	0.180	-0.270	7.40000	1.30000	-1.10000	
Kepler-279 d	3.100	1.240	-0.300	37.50000	5.50000	-4.50000	
OGLE-2013-BLG-1721L b				200.00000	110.00000	-99.00000	
MOA-2012-BLG-006L b				2700.00000	1500.00000	-1200.00000	
OGLE-2018-BLG-1011L b				570.00000	1100.00000	-350.00000	
MOA-2010-BLG-353L b				86.00000	150.00000	-51.00000	
KMT-2016-BLG-1397L b				2200.00000	1700.00000	-1400.00000	
OGLE-2015-BLG-1771L b				138.00000	214.00000	-80.00000	
OGLE-2013-BLG-0132L b				92.00000	51.00000	-41.00000	
KMT-2016-BLG-2397L b				836.00000	375.00000	-391.00000	
Kepler-276 d	2.800	1.230	-0.270	16.30000	5.00000	-4.30000	
HD 50499 c							
OGLE-2017-BLG-0373L b				127.00000	202.00000	-82.00000	
MOA-bin-1L b				1200.00000	670.00000	-670.00000	
Kepler-350 d	2.800	1.280	-0.540	14.90000	5.30000	-4.70000	
OGLE-2017-BLG-0604L b				160.00000	67.00000	-67.00000	
Kepler-238 f	2.000	0.850	-0.170	13.50000	2.90000	-2.50000	
Kepler-81 c	2.370	0.370	-0.370				
OGLE-2008-BLG-355L b				1500.00000	1200.00000	-700.00000	
MOA-2013-BLG-605L b				3.24000	0.38000	-0.30000	
OGLE-2015-BLG-0954L b				1100.00000	1200.00000	-510.00000	
OGLE-2011-BLG-0265L b				280.00000	86.00000	-57.00000	
KMT-2018-BLG-1292L b				1400.00000	290.00000	-210.00000	
OGLE-2005-BLG-169L b				14.10000	0.90000	-0.90000	
KMT-2016-BLG-2364L b				1250.00000	1000.00000	-690.00000	
OGLE-2018-BLG-0596L b				13.93000	1.56000	-1.56000	
OGLE-2007-BLG-368L b				20.00000	7.00000	-8.00000	
OGLE-2015-BLG-0051L b				230.00000	210.00000	-20.00000	
OGLE-2018-BLG-0677L b				3.96000	5.88000	-2.66000	
KMT-2018-BLG-0029L b				7.59000	0.75000	-0.69000	
KMT-2018-BLG-0748L b				60.00000	89.00000	-32.00000	
Kepler-414 c	3.010	0.540	-0.250	29.90000	12.40000	-10.50000	
OGLE-2016-BLG-0263L b				1300.00000	2100.00000	-790.00000	
SWEEPS-11 b	12.666	2.354	-2.354	3082.82000	1779.77000	-1430.17000	
PSR B1620-26 b				794.57500	317.83000	-317.83000	
OGLE-2014-BLG-1722L b				55.30000	51.30000	-33.10000	
OGLE-2013-BLG-1761L b				860.00000	790.00000	-480.00000	
MOA-2016-BLG-319L b				200.00000	369.00000	-100.00000	
Kepler-279 c	4.300	1.720	-0.410	49.40000	7.20000	-5.90000	
KMT-2017-BLG-1146L b				230.00000	250.00000	-130.00000	
OGLE-2014-BLG-1760L b				180.00000	110.00000	-83.00000	
Kepler-122 f	1.750	0.600	-0.160	36.00000	19.40000	-16.20000	
Kepler-84 b	2.230	0.100	-0.100				
47 UMa d							
OGLE-2015-BLG-1649L b				807.00000	470.00000	-442.00000	
70 Vir b							
Kepler-414 b	1.710	0.310	-0.140	3.50000	3.40000	-2.90000	
OGLE-2006-BLG-109L c				86.00000	7.00000	-7.00000	
Kepler-85 c	2.180	0.100	-0.100				
OGLE-2012-BLG-0358L b				588.00000	60.00000	-60.00000	
Kepler-276 c	2.900	1.270	-0.280	16.60000	4.40000	-3.60000	
Kepler-328 b	2.300	0.960	-0.230	28.50000	12.90000	-12.30000	
EPIC 212424622 b	2.170	0.670	-0.420				
KMT-2016-BLG-0212L b				5700.00000	6000.00000	-3500.00000	
OGLE-2016-BLG-1067L b				140.00000	67.00000	-54.00000	
